dt,Y,M,D,away_team,home_team,away_score,home_score,away_pitcher_id,home_pitcher_id,away_1_id,away_2_id,away_3_id,away_4_id,away_5_id,away_6_id,away_7_id,away_8_id,away_9_id,home_1_id,home_2_id,home_3_id,home_4_id,home_5_id,home_6_id,home_7_id,home_8_id,home_9_id,outcome
2021-09-26,2021,9,26,CHA,CLE,5,2,gioll001,mcket001,andet001,garcl004,abrej003,grany001,jimee001,moncy001,sheeg001,vauga001,hamib001,stram002,rosaa003,ramij003,bradb002,ramih004,chany001,millo002,perer003,merco003,0
2021-09-26,2021,9,26,TEX,BAL,7,4,dunnd001,meanj001,herny003,kinei001,garca005,lowen001,ibLAA001,trevj001,calhw001,culbc001,tavel001,mcker001,mounr001,haysa001,santa003,manct001,sevep001,valap001,gutik001,martr006,0
2021-09-26,2021,9,26,TOR,MIN,5,2,manoa001,jax-g001,sprig001,semim001,guerv002,bichb001,hernt002,dickc002,espis001,jansd001,gricr001,arral001,buxtb001,polaj001,donaj001,keplm001,garvm001,sanom001,gordn001,cavej001,0
2021-09-26,2021,9,26,HOU,OAK,3,4,odorj001,blacp001,altuj001,brega001,alvay001,gurry001,tuckk001,diaza003,castj006,mccoc001,sirij001,harrj002,marts002,olsom001,canhm001,brows003,chapm001,davik003,kempt001,gomey001,1
2021-09-26,2021,9,26,KCA,DET,2,1,bubik001,peraw001,merrw001,lopen001,peres002,benia002,santc002,mondr003,dozih001,isbek001,gallc001,badda001,schoj001,cabrm001,candj002,haase001,parei001,goodn002,camed001,castw003,0
2021-09-26,2021,9,26,SEA,LAA,5,1,gonzm005,ohtas001,crawj002,frant002,seagk001,hanim001,toroa001,fralj001,kelej001,murpt002,bauej001,marsb002,ohtas001,gossp001,mayfj001,walsj001,suzuk001,lagaj001,rengl001,fletd002,0
2021-09-26,2021,9,26,MIA,TBA,2,3,luzaj001,baz-s001,chisj001,delab001,sancj003,brinl001,diazl001,fortn001,panij002,alvae001,jacka002,margm001,franw002,cruzn002,arozr001,diazy001,luplj001,wendj002,mejif001,philb002,1
2021-09-26,2021,9,26,PIT,PHI,6,0,kranm001,crouh001,tuckc001,tsuty001,reynb001,morac001,gameb001,newmk001,perem005,parkh001,kranm001,herro001,seguj002,harpb003,realj001,millb002,mccua001,gregd001,galvf001,crouh001,0
2021-09-26,2021,9,26,NYN,MIL,4,8,carrc003,peraf001,nimmb001,lindf001,confm001,alonp001,baezj001,villj001,mcnej002,nidot001,carrc003,wongk001,adamw002,yelic001,escoe001,urial001,narvo001,taylt002,cainl001,peraf001,1
2021-09-26,2021,9,26,SFN,COL,6,2,gausk001,senza001,wadel001,beltb001,bryak001,crawb001,longe001,yastm001,solad001,casac001,gausk001,hampg001,rodgb002,blacc001,stort001,mcmar001,cronc002,hills005,nuned001,senza001,0
2021-09-26,2021,9,26,WAS,CIN,2,9,rogej003,mahlt001,thoml002,escoa003,sotoj001,bellj005,herny002,garcl006,adamr004,kiebc001,rogej003,indij001,stept001,castn001,suare001,farmk001,cabra002,deshd002,garcj007,mahlt001,1
2021-09-26,2021,9,26,SLN,CHN,4,2,woodj003,thomk002,edmat001,goldp001,oneit001,arenn001,carld002,badeh001,dejop001,kniza001,woodj003,orter001,schwf001,happi001,contw001,duffm002,martn003,alcas002,boted002,thomk002,0
2021-09-26,2021,9,26,LAN,ARI,3,0,uriaj001,mejih001,bettm001,seagc001,turnt001,muncm001,polla001,lux-g001,taylc001,barna001,uriaj001,martk001,ramoh001,varsd001,walkc002,kellc002,perad001,vargi001,perdg001,mejih001,0
2021-09-26,2021,9,26,ATL,SDN,4,3,chavj001,musgj001,solej001,freef001,albio001,rilea001,rosae001,darnt001,pedej001,swand001,chavj001,fraza001,cronj001,machm001,profj001,phamt001,grist001,kim-h002,carav001,musgj001,0
2021-09-27,2021,9,27,OAK,SEA,4,13,irvic001,flexc001,kempt001,chapm001,olsom001,canhm001,brows003,pindc001,davik003,murps001,machv001,crawj002,frant002,hanim001,seagk001,torrl001,toroa001,kelej001,murpt002,moord002,1
2021-09-27,2021,9,27,CHA,DET,8,7,keucd001,mannm001,robel002,garcl004,abrej003,grany001,jimee001,moncy001,vauga001,hernc005,collz001,badda001,schoj001,grosr001,cabrm001,candj002,parei001,haase001,goodn002,castw003,0
2021-09-27,2021,9,27,KCA,CLE,3,8,kowaj001,quanc001,merrw001,lopen001,peres002,benia002,santc002,mondr003,ohear001,dozih001,isbek001,stram002,rosaa003,ramij003,reyef001,bradb002,merco003,zimmb001,hedga001,gimea001,1
2021-09-27,2021,9,27,WAS,COL,5,4,grayj004,marqg001,thoml002,escoa003,sotoj001,bellj005,herny002,ruizk001,garcl006,kiebc001,grayj004,tapir001,rodgb002,blacc001,stort001,cronc002,mcmar001,diaze005,hills005,marqg001,0
2021-09-27,2021,9,27,PIT,CIN,1,13,overc001,sanmr001,hayek001,tsuty001,reynb001,morac001,alfoa002,tuckc001,newmk001,davit004,overc001,indij001,schrm001,castn001,vottj001,suare001,farmk001,deshd002,barnt001,sanmr001,1
2021-09-28,2021,9,28,NYA,TOR,7,2,tailj001,ryu-h001,lemad001,rizza001,judga001,stanm004,gallj002,torrg001,sancg002,gardb001,urshg001,sprig001,semim001,guerv002,bichb001,hernt002,gurrl001,dickc002,espis001,jansd001,0
2021-09-28,2021,9,28,LAA,TEX,2,5,naugp001,alexa001,marsb002,ohtas001,walsj001,gossp001,mayfj001,rojaj002,stasm001,rengl001,fletd002,kinei001,ibLAA001,garca005,lowen001,solan001,culbc001,peted004,heimj001,tavel001,1
2021-09-28,2021,9,28,OAK,SEA,2,4,bassc001,andet002,harrj002,pindc001,olsom001,gomey001,canhm001,chapm001,brows003,murps001,kempt001,crawj002,frant002,seagk001,hanim001,toroa001,kelej001,torrl001,fralj001,murpt002,1
2021-09-28,2021,9,28,CLE,KCA,4,6,civaa001,singb001,stram002,rosaa003,ramij003,reyef001,ramih004,zimmb001,chany001,perer003,gimea001,merrw001,lopen001,peres002,benia002,santc002,mondr003,dozih001,taylm002,isbek001,1
2021-09-28,2021,9,28,TBA,HOU,3,4,wachm001,urquj001,loweb001,diazy001,franw002,cruzn002,meada001,arozr001,choij001,zunim001,kierk001,altuj001,brega001,gurry001,alvay001,corrc001,tuckk001,diaza003,mccoc001,maldm001,1
2021-09-28,2021,9,28,CIN,CHA,1,7,obrir001,loper003,indij001,schrm001,castn001,vottj001,stept001,suare001,farmk001,barnt001,friet001,andet001,robel002,abrej003,grany001,jimee001,moncy001,garcl004,sheeg001,hernc005,1
2021-09-28,2021,9,28,BOS,BAL,2,4,salec001,zimmb002,herne001,renfh001,dever001,bogax001,martj006,schwk001,dalbb001,iglej001,vazqc001,mullc002,mounr001,haysa001,manct001,sevep001,mcker001,valap001,jonej007,gutik001,1
2021-09-28,2021,9,28,DET,MIN,2,3,alext001,barnc002,badda001,schoj001,grosr001,cabrm001,candj002,parei001,haase001,garnd001,shorz001,buxtb001,polaj001,garvm001,donaj001,sanom001,rookb001,astuw001,keplm001,simma001,1
2021-09-28,2021,9,28,ARI,SFN,4,6,weavl001,webbl001,rojaj001,martk001,varsd001,calhk001,perad001,smitp002,vanmj001,mccaj003,weavl001,lastt001,wadel001,poseb001,crawb001,bryak001,yastm001,longe001,duggs001,webbl001,1
2021-09-28,2021,9,28,CHN,PIT,6,8,milla003,kellm003,orter001,schwf001,happi001,duffm002,martn003,boted002,alcas002,romia002,milla003,tuckc001,newmk001,reynb001,morac001,stalj001,gameb001,alfoa002,parkh001,kellm003,1
2021-09-28,2021,9,28,MIA,NYN,1,2,roget003,syndn001,rojam002,chisj001,delab001,sancj003,diazl001,brinl001,alvae001,henrp001,roget003,nimmb001,lindf001,baezj001,alonp001,mccaj001,villj001,pillk001,mcnej002,syndn001,1
2021-09-28,2021,9,28,MIA,NYN,2,5,thomz001,strom001,chisj001,delab001,sancj003,diazl001,fortn001,panij002,alvae001,sierm002,thomz001,nimmb001,lindf001,confm001,alonp001,baezj001,villj001,pillk001,nidot001,strom001,1
2021-09-28,2021,9,28,SDN,LAN,1,2,darvy001,buehw001,fraza001,tatif002,cronj001,machm001,hosme001,myerw001,grist001,carav001,darvy001,bettm001,seagc001,turnt001,muncm001,smitw003,turnj001,polla001,lux-g001,buehw001,1
2021-09-28,2021,9,28,WAS,COL,1,3,corbp001,freek001,thoml002,escoa003,sotoj001,zimmr001,ruizk001,herny002,kiebc001,garcl006,corbp001,hampg001,rodgb002,stort001,cronc002,diaze005,mcmar001,dazay001,hills005,freek001,1
2021-09-28,2021,9,28,PHI,ATL,1,2,wheez001,mortc002,herro001,seguj002,harpb003,realj001,millb002,mccua001,gregd001,galvf001,wheez001,solej001,freef001,albio001,rilea001,duvaa001,rosae001,darnt001,swand001,mortc002,1
2021-09-28,2021,9,28,MIL,SLN,2,6,woodb005,waina001,wongk001,narvo001,yelic001,garca003,voged001,urial001,petej002,taylt002,woodb005,edmat001,goldp001,oneit001,arenn001,carld002,badeh001,dejop001,kniza001,waina001,1
2021-09-29,2021,9,29,NYA,TOR,5,6,coleg001,berrj001,lemad001,rizza001,judga001,stanm004,gallj002,torrg001,urshg001,gardb001,higak001,sprig001,semim001,guerv002,bichb001,hernt002,gurrl001,dickc002,espis001,mcgur002,1
2021-09-29,2021,9,29,LAA,TEX,7,2,junkj001,heart001,ohtas001,gossp001,mayfj001,suzuk001,walsj001,wardt002,lagaj001,rengl001,fletd002,calhw001,kinei001,garca005,lowen001,ibLAA001,trevj001,tavel001,holtb002,herny003,0
2021-09-29,2021,9,29,OAK,SEA,2,4,montf001,gilbl002,kempt001,marts002,olsom001,canhm001,harrj002,pindc001,chapm001,brows003,gomey001,crawj002,frant002,seagk001,hanim001,kelej001,toroa001,torrl001,fralj001,ralec001,1
2021-09-29,2021,9,29,DET,MIN,2,5,mizec001,pinem001,badda001,schoj001,grosr001,cabrm001,candj002,casth001,haase001,goodn002,camed001,arral001,buxtb001,polaj001,donaj001,keplm001,sanom001,gordn001,cavej001,jeffr002,1
2021-09-29,2021,9,29,CLE,KCA,5,10,plesz001,lyncd001,stram002,rosaa003,ramij003,reyef001,ramih004,chany001,millo002,hedga001,merco003,merrw001,lopen001,peres002,benia002,santc002,dozih001,taylm002,isbek001,albeh001,1
2021-09-29,2021,9,29,TBA,HOU,7,0,rasmd002,garcl007,loweb001,franw002,cruzn002,choij001,wendj002,margm001,kierk001,philb002,mejif001,altuj001,branm003,brega001,alvay001,gurry001,corrc001,tuckk001,sirij001,maldm001,0
2021-09-29,2021,9,29,CIN,CHA,1,6,grays001,rodoc001,indij001,stept001,suare001,farmk001,garcj007,deshd002,aquia001,schrm001,friet001,andet001,robel002,abrej003,grany001,jimee001,moncy001,garcl004,sheeg001,engea001,1
2021-09-29,2021,9,29,MIL,SLN,4,0,housa001,mikom001,petej002,adamw002,yelic001,escoe001,voged001,cainl001,bradj001,pinam001,housa001,nootl001,goldp001,carld002,carpm002,badeh001,dejop001,rondj002,kniza001,mikom001,0
2021-09-29,2021,9,29,ARI,SFN,0,1,kellm002,wooda002,martk001,ramoh001,varsd001,kellc002,walkc002,vargi001,mccaj003,perdg001,kellm002,wadel001,bryak001,poseb001,crawb001,longe001,florw001,yastm001,solad001,wooda002,1
2021-09-29,2021,9,29,CHN,PIT,3,2,hendk001,contr001,orter001,schwf001,contw001,happi001,duffm002,martn003,boted002,alcas002,hendk001,chavm001,tsuty001,reynb001,morac001,gameb001,newmk001,perem005,parkh001,contr001,0
2021-09-29,2021,9,29,MIA,NYN,3,2,herne002,walkt004,rojam002,chisj001,delab001,sancj003,diazl001,brinl001,alvae001,jacka002,herne002,nimmb001,lindf001,confm001,alonp001,baezj001,villj001,smitd008,mccaj001,walkt004,0
2021-09-29,2021,9,29,SDN,LAN,9,11,weatr001,schem001,fraza001,cronj001,machm001,hosme001,phamt001,grist001,profj001,carav001,weatr001,bettm001,seagc001,turnt001,smitw003,muncm001,polla001,taylc001,lux-g001,schem001,1
2021-09-29,2021,9,29,WAS,COL,5,10,espip001,lambp001,thoml002,escoa003,sotoj001,bellj005,herny002,garcl006,adamr004,kiebc001,espip001,tapir001,rodgb002,blacc001,stort001,cronc002,mcmar001,hills005,nuned001,lambp001,1
2021-09-29,2021,9,29,PHI,ATL,2,7,nolaa001,friem001,herro001,seguj002,harpb003,realj001,mccua001,vierm001,gregd001,torrr001,nolaa001,solej001,freef001,albio001,rilea001,duvaa001,rosae001,darnt001,swand001,friem001,1
2021-09-29,2021,9,29,BOS,BAL,6,0,eovan001,lowtz001,herne001,renfh001,dever001,bogax001,martj006,dalbb001,plawk001,verda001,iglej001,mullc002,mounr001,haysa001,manct001,sevep001,mcker001,valap001,gutik001,martr006,0
2021-09-30,2021,9,30,TBA,HOU,2,3,mchuc001,mccul002,loweb001,arozr001,franw002,cruzn002,meada001,margm001,choij001,zunim001,wendj002,altuj001,brega001,alvay001,gurry001,tuckk001,corrc001,branm003,meyej002,maldm001,1
2021-09-30,2021,9,30,NYA,TOR,6,2,klubc001,ray-r002,lemad001,rizza001,judga001,stanm004,torrg001,sancg002,gardb001,urshg001,higak001,sprig001,semim001,guerv002,bichb001,hernt002,dickc002,kirka001,espis001,gricr001,0
2021-09-30,2021,9,30,LAA,TEX,6,7,cobba001,ottog001,marsb002,ohtas001,walsj001,stasm001,mayfj001,rojaj002,wardt002,rengl001,fletd002,calhw001,ibLAA001,garca005,lowen001,solan001,peted004,holtb002,heimj001,herny003,1
2021-09-30,2021,9,30,DET,MIN,10,7,skubt001,ryanj002,badda001,grosr001,parei001,schoj001,candj002,casth001,goodn002,garnd001,castw003,buxtb001,polaj001,garvm001,donaj001,keplm001,sanom001,rookb001,arral001,simma001,0
2021-09-30,2021,9,30,CLE,KCA,6,1,biebs001,zerpa001,stram002,zimmb001,ramij003,ramih004,chany001,bradb002,perer003,millo002,merco003,merrw001,lopen001,peres002,benia002,santc002,dozih001,mondr003,taylm002,gallc001,0
2021-09-30,2021,9,30,BOS,BAL,2,6,piven001,wella001,herne001,schwk001,bogax001,dever001,martj006,renfh001,verda001,plawk001,iglej001,mullc002,mounr001,haysa001,manct001,sevep001,gutik001,nevit001,valap001,jonej007,1
2021-09-30,2021,9,30,MIA,NYN,3,12,cabre003,hillr001,rojam002,chisj001,brinl001,sancj003,fortn001,diazl001,alvae001,sierm002,cabre003,nimmb001,lindf001,confm001,alonp001,baezj001,mcnej002,villj001,mccaj001,hillr001,1
2021-09-30,2021,9,30,ARI,SFN,4,5,bumgm001,kazms001,martk001,ramoh001,varsd001,kellc002,walkc002,smitp002,vargi001,perdg001,bumgm001,slata001,ruf-d001,poseb001,longe001,bryak001,crawb001,florw001,solad001,kazms001,1
2021-09-30,2021,9,30,CHN,PIT,9,0,steej002,yajum001,orter001,schwf001,happi001,contw001,duffm002,martn003,boted002,alcas002,steej002,chavm001,tsuty001,reynb001,morac001,stalj001,alfoa002,tuckc001,newmk001,yajum001,0
2021-09-30,2021,9,30,MIL,SLN,3,4,andeb004,happj001,urial001,adamw002,escoe001,taylt002,narvo001,hiurk001,petej002,bradj001,andeb004,edmat001,carld002,oneit001,arenn001,dejop001,rondj002,carpm002,kniza001,happj001,1
2021-09-30,2021,9,30,SDN,LAN,3,8,velav001,gonst001,tatif002,fraza001,machm001,myerw001,hosme001,kim-h002,marij002,rivaw001,velav001,bettm001,seagc001,turnt001,muncm001,smitw003,turnj001,polla001,bellc002,gonst001,1
2021-09-30,2021,9,30,PHI,ATL,3,5,gibsk002,andei001,herro001,seguj002,harpb003,realj001,millb002,mccua001,gregd001,torrr001,gibsk002,solej001,freef001,albio001,rilea001,duvaa001,rosae001,darnt001,swand001,andei001,1
2021-10-01,2021,10,1,BAL,TOR,4,6,eshet001,matzs001,mullc002,mounr001,haysa001,manct001,sevep001,gutik001,nevit001,valap001,martr006,sprig001,semim001,guerv002,bichb001,hernt002,dickc002,espis001,jansd001,biggc002,1
2021-10-01,2021,10,1,CLE,TEX,9,6,morge001,howas003,stram002,rosaa003,ramij003,ramih004,zimmb001,merco003,bradb002,hedga001,gimea001,calhw001,kinei001,garca005,lowen001,ibLAA001,peted004,solan001,trevj001,tavel001,0
2021-10-01,2021,10,1,LAA,SEA,2,1,suarj001,gonzm005,marsb002,ohtas001,gossp001,suzuk001,mayfj001,walsj001,lagaj001,rengl001,fletd002,crawj002,frant002,hanim001,seagk001,torrl001,toroa001,kelej001,murpt002,moord002,0
2021-10-01,2021,10,1,TBA,NYA,4,3,mccls003,cortn001,arozr001,franw002,cruzn002,diazy001,choij001,margm001,wendj002,mejif001,kierk001,torrg001,rizza001,judga001,stanm004,gallj002,urshg001,gardb001,higak001,odorr001,0
2021-10-01,2021,10,1,MIN,KCA,6,11,gantj002,heasj001,arral001,buxtb001,polaj001,donaj001,keplm001,sanom001,rookb001,gordn001,jeffr002,merrw001,lopen001,peres002,benia002,santc002,dozih001,mondr003,taylm002,gallc001,1
2021-10-01,2021,10,1,OAK,HOU,8,6,mLAAs001,valdf001,harrj002,marts002,olsom001,pindc001,canhm001,gomey001,davik003,kempt001,kozmp001,sirij001,diaza003,brega001,alvay001,corrc001,gonzm002,mccoc001,meyej002,castj006,0
2021-10-01,2021,10,1,BOS,WAS,4,2,rodre004,rogej003,herne001,schwk001,bogax001,dever001,martj006,renfh001,dalbb001,vazqc001,rodre004,thoml002,escoa003,sotoj001,bellj005,ruizk001,mercj002,kiebc001,steva001,rogej003,0
2021-10-01,2021,10,1,DET,CHA,1,8,peraw001,lynnl001,badda001,grosr001,schoj001,cabrm001,casth001,haase001,goodn002,camed001,castw003,andet001,robel002,abrej003,grany001,jimee001,moncy001,garcl004,sheeg001,hernc005,1
2021-10-01,2021,10,1,SDN,SFN,0,3,avilp001,desca001,grist001,fraza001,tatif002,cronj001,hosme001,myerw001,kim-h002,carav001,avilp001,wadel001,ruf-d001,poseb001,crawb001,florw001,yastm001,longe001,solad001,desca001,1
2021-10-01,2021,10,1,CIN,PIT,2,9,castl003,croww001,indij001,schrm001,castn001,vottj001,suare001,barnt001,garcj007,friet001,castl003,tuckc001,tsuty001,gameb001,morac001,alfoa002,perem005,newmk001,parkh001,croww001,1
2021-10-01,2021,10,1,PHI,MIA,5,0,suarr001,alcas001,herro001,torrr001,harpb003,millb002,gregd001,galvf001,jankt001,knapa001,suarr001,chisj001,delab001,diazl001,brinl001,alvae001,henrp001,sierm002,marrd001,alcas001,0
2021-10-01,2021,10,1,MIL,LAN,6,8,lauee001,kersc001,wongk001,adamw002,garca003,yelic001,escoe001,urial001,cainl001,narvo001,lauee001,bettm001,seagc001,turnt001,turnj001,muncm001,polla001,taylc001,barna001,kersc001,1
2021-10-01,2021,10,1,NYN,ATL,4,3,megit002,ynoah001,nimmb001,lindf001,baezj001,alonp001,smitd008,mccaj001,pillk001,peraj003,megit002,pedej001,adrie001,albio001,rilea001,rosae001,arcio002,hereg002,contw002,ynoah001,0
2021-10-01,2021,10,1,COL,ARI,9,7,grayj003,casth002,tapir001,rodgb002,blacc001,stort001,cronc002,mcmar001,diaze005,hills005,grayj003,rojaj001,martk001,varsd001,calhk001,perad001,walkc002,mccaj003,perdg001,casth002,0
2021-10-01,2021,10,1,CHN,SLN,3,4,abboc001,hudsd002,orter001,schwf001,happi001,duffm002,thomt002,alcas002,giamt001,caste001,abboc001,edmat001,goldp001,oneit001,arenn001,nootl001,badeh001,dejop001,kniza001,hudsd002,1
2021-10-02,2021,10,2,OAK,HOU,4,10,blacp001,odorj001,kempt001,marts002,olsom001,pindc001,brows003,chapm001,davik003,murps001,kozmp001,altuj001,branm003,brega001,alvay001,gurry001,tuckk001,diaza003,castj006,meyej002,1
2021-10-02,2021,10,2,BAL,TOR,1,10,meanj001,manoa001,mullc002,mounr001,haysa001,manct001,gutik001,mcker001,valap001,ciufn001,martr006,sprig001,semim001,guerv002,bichb001,hernt002,gurrl001,espis001,jansd001,gricr001,1
2021-10-02,2021,10,2,CLE,TEX,2,7,mcket001,lylej001,stram002,zimmb001,ramij003,reyef001,ramih004,bradb002,chany001,perer003,gimea001,calhw001,kinei001,garca005,lowen001,ibLAA001,heimj001,holtb002,tavel001,herny003,1
2021-10-02,2021,10,2,LAA,SEA,4,6,diazj007,flexc001,marsb002,ohtas001,gossp001,walsj001,stasm001,mayfj001,rojaj002,rengl001,fletd002,crawj002,frant002,hanim001,seagk001,torrl001,toroa001,kelej001,murpt002,moord002,1
2021-10-02,2021,10,2,TBA,NYA,12,2,baz-s001,montj004,arozr001,franw002,cruzn002,diazy001,loweb001,zunim001,margm001,meada001,mejif001,torrg001,rizza001,judga001,stanm004,gallj002,urshg001,gardb001,sancg002,velaa001,0
2021-10-02,2021,10,2,MIN,KCA,4,0,jax-g001,bubik001,buxtb001,garvm001,donaj001,sanom001,rookb001,arral001,astuw001,simma001,cavej001,merrw001,lopen001,peres002,benia002,santc002,dozih001,mondr003,taylm002,gallc001,0
2021-10-02,2021,10,2,DET,CHA,4,5,mannm001,gioll001,badda001,grosr001,schoj001,cabrm001,candj002,parei001,casth001,haase001,camed001,andet001,robel002,abrej003,grany001,jimee001,moncy001,sheeg001,engea001,garcl004,1
2021-10-02,2021,10,2,COL,ARI,2,11,senza001,gallz001,tapir001,rodgb002,blacc001,stort001,cronc002,mcmar001,hills005,nuned001,senza001,smitp002,martk001,varsd001,walkc002,perad001,kellc002,vanmj001,perdg001,gallz001,1
2021-10-02,2021,10,2,CHN,SLN,6,5,sampa001,lestj001,contw001,schwf001,happi001,duffm002,thomt002,alcas002,giamt001,fargj001,sampa001,badeh001,goldp001,oneit001,arenn001,carld002,moliy001,sosae001,dejop001,lestj001,0
2021-10-02,2021,10,2,SDN,SFN,3,2,musgj001,gausk001,grist001,tatif002,machm001,cronj001,profj001,kim-h002,marij002,carav001,musgj001,lastt001,wadel001,ruf-d001,crawb001,bryak001,yastm001,duggs001,casac001,gausk001,0
2021-10-02,2021,10,2,CIN,PIT,6,8,mahlt001,kranm001,schrm001,stept001,castn001,vottj001,suare001,garcj007,friet001,deshd002,mahlt001,tuckc001,tsuty001,reynb001,morac001,chavm001,gameb001,stalj001,cruzo001,kranm001,1
2021-10-02,2021,10,2,PHI,MIA,1,3,crouh001,luzaj001,vierm001,bohma001,harpb003,mccua001,realj001,galvf001,torrr001,knapa001,crouh001,rojam002,chisj001,delab001,diazl001,brinl001,alvae001,jacka002,millb003,luzaj001,1
2021-10-02,2021,10,2,MIL,LAN,3,8,burnc002,uriaj001,wongk001,adamw002,escoe001,yelic001,taylt002,cainl001,tellr001,pinam001,burnc002,bettm001,seagc001,turnt001,muncm001,turnj001,smitw003,polla001,bellc002,uriaj001,1
2021-10-02,2021,10,2,NYN,ATL,5,6,carrc003,chavj001,nimmb001,lindf001,confm001,alonp001,villj001,mcnej002,mccaj001,guill001,carrc003,pedej001,arcio002,freef001,swand001,rosae001,adrie001,hereg002,contw002,chavj001,1
2021-10-02,2021,10,2,BOS,WAS,5,3,houct001,grayj004,herne001,schwk001,bogax001,dever001,martj006,verda001,renfh001,vazqc001,houct001,thoml002,escoa003,sotoj001,bellj005,ruizk001,steva001,mercj002,kiebc001,grayj004,0
2021-10-03,2021,10,3,OAK,HOU,6,7,irvic001,urquj001,kempt001,canhm001,olsom001,pindc001,brows003,gomey001,bolts001,barrl001,kozmp001,altuj001,branm003,corrc001,tuckk001,diaza003,mccoc001,gonzm002,meyej002,maldm001,1
2021-10-03,2021,10,3,CLE,TEX,6,0,civaa001,dunnd001,stram002,rosaa003,ramij003,reyef001,chany001,zimmb001,merco003,hedga001,gimea001,calhw001,kinei001,garca005,lowen001,ibLAA001,peted004,solan001,trevj001,herny003,0
2021-10-03,2021,10,3,LAA,SEA,7,3,detmr001,andet002,ohtas001,gossp001,walsj001,suzuk001,mayfj001,lagaj001,rojaj002,rengl001,fletd002,crawj002,frant002,hanim001,seagk001,toroa001,torrl001,kelej001,ralec001,moord002,0
2021-10-03,2021,10,3,TBA,NYA,0,1,wachm001,tailj001,loweb001,arozr001,franw002,cruzn002,meada001,choij001,zunim001,wendj002,kierk001,torrg001,rizza001,judga001,stanm004,gallj002,urshg001,gardb001,sancg002,odorr001,1
2021-10-03,2021,10,3,MIN,KCA,7,3,barnc002,kowaj001,arral001,buxtb001,polaj001,donaj001,keplm001,sanom001,rookb001,gordn001,jeffr002,merrw001,lopen001,peres002,santc002,dozih001,mondr003,taylm002,albeh001,gallc001,0
2021-10-03,2021,10,3,BAL,TOR,4,12,zimmb002,ryu-h001,mullc002,mounr001,haysa001,manct001,sevep001,gutik001,nevit001,valap001,martr006,sprig001,semim001,guerv002,bichb001,hernt002,gurrl001,espis001,jansd001,gricr001,1
2021-10-03,2021,10,3,DET,CHA,5,2,alext001,ceasd001,badda001,parei001,casth001,haase001,goodn002,camed001,castw003,garnd001,shorz001,andet001,robel002,moncy001,grany001,jimee001,garcl004,engea001,vauga001,hernc005,0
2021-10-03,2021,10,3,CIN,PIT,6,3,sanmr001,kellm003,indij001,schrm001,castn001,vottj001,suare001,stept001,garcj007,friet001,sanmr001,newmk001,tsuty001,chavm001,morac001,alfoa002,gameb001,cruzo001,perem005,kellm003,0
2021-10-03,2021,10,3,CHN,SLN,3,2,milla003,woodj003,orter001,schwf001,happi001,duffm002,thomt002,alcas002,giamt001,caste001,milla003,edmat001,goldp001,oneit001,arenn001,carld002,moliy001,sosae001,badeh001,woodj003,0
2021-10-03,2021,10,3,SDN,SFN,4,11,knehr001,webbl001,grist001,tatif002,machm001,cronj001,myerw001,fraza001,marij002,rivaw001,knehr001,lastt001,florw001,wadel001,poseb001,crawb001,bryak001,yastm001,longe001,webbl001,1
2021-10-03,2021,10,3,PHI,MIA,4,5,faltb001,lopep002,herro001,bohma001,harpb003,millb002,mccua001,gregd001,galvf001,knapa001,faltb001,millb003,alvae001,chisj001,delab001,diazl001,marrd001,leons001,sierm002,lopep002,1
2021-10-03,2021,10,3,MIL,LAN,3,10,andeb004,buehw001,petej002,adamw002,tellr001,garca003,urial001,narvo001,taylt002,bradj001,andeb004,bettm001,seagc001,turnt001,turnj001,muncm001,smitw003,polla001,taylc001,buehw001,1
2021-10-03,2021,10,3,NYN,ATL,0,5,syndn001,mortc002,nimmb001,lindf001,confm001,alonp001,smitd008,villj001,peraj003,mazep001,syndn001,solej001,freef001,albio001,rilea001,duvaa001,rosae001,darnt001,swand001,mortc002,1
2021-10-03,2021,10,3,COL,ARI,4,5,gouda001,mejih001,tapir001,hampg001,rodgb002,mcmar001,hills005,welkc001,dazay001,nuned001,gouda001,rojaj001,vanmj001,varsd001,calhk001,walkc002,ramoh001,mccaj003,perdg001,mejih001,1
2021-10-03,2021,10,3,BOS,WAS,7,5,salec001,adonj001,herne001,schwk001,bogax001,dever001,martj006,verda001,renfh001,vazqc001,salec001,thoml002,escoa003,sotoj001,bellj005,zimmr001,mercj002,avila001,kiebc001,adonj001,0
2022-04-07,2022,4,7,CLE,KCA,1,3,biebs001,greiz001,stram002,rosaa003,ramij003,reyef001,bradb002,chany001,kwans001,hedga001,gimea001,merrw001,wittb002,benia002,peres002,santc002,dozih001,mondr003,taylm002,lopen001,1
2022-04-07,2022,4,7,HOU,LAA,3,1,valdf001,ohtas001,altuj001,branm003,brega001,alvay001,gurry001,tuckk001,penaj004,mccoc001,maldm001,ohtas001,troum001,renda001,duffm002,adelj001,walsj001,stasm001,marsb002,fletd002,0
